record_id,file_path,record_path,record_kind,classification,source_type,data_class,production_status,verification_status,has_source_evidence,has_catalog_manager_disposition,production_access_allowed,reasons,blocking_issues
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[179],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[18],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[180],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[181],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[182],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[183],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[184],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[185],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[186],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[187],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_027,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[188],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[189],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[19],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[190],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[191],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[192],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[193],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[194],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_028,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[195],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[196],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[197],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[198],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[199],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[2],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[20],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[200],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[201],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[202],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[21],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[22],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[23],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[24],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[25],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[26],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_004,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[27],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[28],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[29],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[3],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[30],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[31],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[32],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[33],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_005,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[34],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[35],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[36],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[37],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[38],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[39],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[4],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[40],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_006,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[41],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[42],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[43],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[44],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[45],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[46],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[47],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_007,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[48],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[49],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[5],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[50],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[51],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[52],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[53],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[54],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_008,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[55],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[56],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[57],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[58],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[59],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[6],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[60],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[61],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_009,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[62],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[63],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[64],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[65],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[66],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[67],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[68],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[69],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_002,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[7],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[70],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[71],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[72],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[73],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[74],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[75],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_011,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[76],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[77],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[78],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[79],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_002,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[8],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[80],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[81],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[82],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_012,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[83],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_013,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[84],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_013,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[85],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_013,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[86],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
